dimension,correlation,abs_correlation,p_value
1239,-0.8408068096566841,0.8408068096566841,1.3794255452478051e-49
1122,-0.8404513196339449,0.8404513196339449,1.6560497824606318e-49
1086,0.8397004868390712,0.8397004868390712,2.4326769414218356e-49
25,-0.8392722338780815,0.8392722338780815,3.0266169476119357e-49
42,0.8390370863905782,0.8390370863905782,3.4113993052069707e-49
482,-0.8386901077384724,0.8386901077384724,4.068865801168023e-49
66,-0.838427923397828,0.838427923397828,4.647174764850577e-49
646,-0.8383578405078269,0.8383578405078269,4.8150316088348876e-49
790,-0.8374542024343228,0.8374542024343228,7.596928784287872e-49
190,-0.8373561979996288,0.8373561979996288,7.980745518015824e-49
533,0.8372286034153457,0.8372286034153457,8.509233282651084e-49
926,-0.8362376948087238,0.8362376948087238,1.3974483351533433e-48
6,0.8346244401784483,0.8346244401784483,3.111952086390799e-48
902,-0.8335720942238001,0.8335720942238001,5.221878178974781e-48
17,0.8317699558815254,0.8317699558815254,1.256487935823656e-47
871,-0.8308865756812303,0.8308865756812303,1.9250101202843468e-47
1217,-0.8307865097918843,0.8307865097918843,2.0200056997109005e-47
545,-0.8304198040191273,0.8304198040191273,2.409341619763647e-47
108,-0.8298924362792857,0.8298924362792857,3.102126773643701e-47
822,0.8292653900443298,0.8292653900443298,4.1848205266765914e-47
403,0.8287261365031493,0.8287261365031493,5.408383754325863e-47
608,-0.828455595841978,0.828455595841978,6.149008645866142e-47
360,0.8283898568094458,0.8283898568094458,6.343575664828849e-47
625,0.827907577717043,0.827907577717043,7.969132383184273e-47
440,-0.8277028051388298,0.8277028051388298,8.777791465742769e-47
648,-0.8275746217260606,0.8275746217260606,9.3246399083923e-47
318,-0.8274791475254533,0.8274791475254533,9.753652304330712e-47
972,0.827214885436515,0.827214885436515,1.1045261384026445e-46
480,-0.826787569972122,0.826787569972122,1.3499415738418167e-46
1246,0.8265193305811837,0.8265193305811837,1.5307099059409572e-46
366,0.8262096989512564,0.8262096989512564,1.7691972735910845e-46
99,0.8261534185645344,0.8261534185645344,1.8163223133667826e-46
165,0.8260114047488242,0.8260114047488242,1.940808196389782e-46
993,-0.8242795162844598,0.8242795162844598,4.335010884843666e-46
798,-0.8239882796362056,0.8239882796362056,4.9579667671066196e-46
1147,0.823315677050539,0.823315677050539,6.754093544445052e-46
1011,-0.8232793437800979,0.8232793437800979,6.8675783413103606e-46
599,-0.8226276583707263,0.8226276583707263,9.253795592143215e-46
48,0.8224116582225546,0.8224116582225546,1.0212471839750507e-45
123,-0.8223015124519807,0.8223015124519807,1.073839279802749e-45
859,0.8220281146986237,0.8220281146986237,1.2162023735917191e-45
161,-0.8213597406989831,0.8213597406989831,1.6473767248924274e-45
945,-0.8184617741028449,0.8184617741028449,6.052036464385353e-45
522,0.8179739102177719,0.8179739102177719,7.516987582459202e-45
1022,0.817912464210851,0.817912464210851,7.724688072608994e-45
28,-0.8172696733575264,0.8172696733575264,1.0266976122042845e-44
1066,0.817256545073257,0.817256545073257,1.0326688761140215e-44
766,0.8171423448460093,0.8171423448460093,1.086077384122468e-44
694,-0.8165564009490021,0.8165564009490021,1.405996900607166e-44
834,-0.8159277189380638,0.8159277189380638,1.8528528425982394e-44
860,-0.8152953123871756,0.8152953123871756,2.443124892804253e-44
431,-0.815038813551435,0.815038813551435,2.732296437353138e-44
485,-0.8141098359228395,0.8141098359228395,4.09119800602359e-44
746,-0.812358278947978,0.812358278947978,8.704753517534813e-44
519,0.8118399696114473,0.8118399696114473,1.0867494513625716e-43
990,-0.8114666353428153,0.8114666353428153,1.2745633941112607e-43
971,-0.8113448592412337,0.8113448592412337,1.3424884663160275e-43
751,0.8112141248669079,0.8112141248669079,1.4193851784551913e-43
502,0.8107556810525655,0.8107556810525655,1.724952794278264e-43
1121,-0.8098673495547399,0.8098673495547399,2.5130531453463472e-43
1142,0.8094485097644528,0.8094485097644528,2.9988644815179703e-43
1186,-0.8094337046797275,0.8094337046797275,3.017633504839138e-43
840,0.8085630300280398,0.8085630300280398,4.351141451113579e-43
137,-0.8065764607505291,0.8065764607505291,9.958861502747714e-43
1268,-0.806209751860747,0.806209751860747,1.1591382728345921e-42
569,0.8056079744715026,0.8056079744715026,1.485989985102188e-42
852,-0.8049357009450394,0.8049357009450394,1.9592467071091444e-42
989,0.8045478126920302,0.8045478126920302,2.2969756771856927e-42
593,-0.8045176531643363,0.8045176531643363,2.3255201128536615e-42
185,0.8042794360996594,0.8042794360996594,2.5636151021538387e-42
1141,-0.8037894869099801,0.8037894869099801,3.131389663504339e-42
650,0.8035763647891393,0.8035763647891393,3.415499266904472e-42
363,-0.8034472735307567,0.8034472735307567,3.599792676578455e-42
118,-0.8033985979784108,0.8033985979784108,3.671799073625489e-42
1109,0.8032666597214202,0.8032666597214202,3.8741952200324616e-42
489,-0.8030295900840709,0.8030295900840709,4.2658710127996557e-42
538,0.8020147648834257,0.8020147648834257,6.432969579422133e-42
589,0.801443457424503,0.801443457424503,8.098243937595688e-42
370,0.8013075501329183,0.8013075501329183,8.553163360287088e-42
430,-0.801296568276457,0.801296568276457,8.591003986977577e-42
56,0.8012166124324713,0.8012166124324713,8.871530795434918e-42
258,0.8008611970350326,0.8008611970350326,1.0231800914009567e-41
206,0.800440954957002,0.800440954957002,1.2107212578641297e-41
476,0.8002464945767407,0.8002464945767407,1.3086012125739897e-41
1179,-0.7991845890145945,0.7991845890145945,1.9976756502976719e-41
567,-0.797746832485919,0.797746832485919,3.527909041781873e-41
68,0.7965427725329033,0.7965427725329033,5.66020900011063e-41
372,0.7961781607897368,0.7961781607897368,6.527293842596687e-41
1029,0.7951996273463627,0.7951996273463627,9.55518658851794e-41
326,0.7938387942212431,0.7938387942212431,1.6177621804229836e-40
760,0.7936343274540325,0.7936343274540325,1.7503492623414555e-40
882,-0.793373215283394,0.793373215283394,1.9353348971823835e-40
1260,0.7926169437643666,0.7926169437643666,2.5868650099845168e-40
1267,-0.7924509017857743,0.7924509017857743,2.756583523958354e-40
1278,0.790210296699976,0.790210296699976,6.461427214921899e-40
139,0.7894648799254526,0.7894648799254526,8.558694528893469e-40
305,-0.7891786440243009,0.7891786440243009,9.531337601682476e-40
240,0.7889342315064326,0.7889342315064326,1.0447499790600331e-39
83,-0.7887102562657317,0.7887102562657317,1.1362963971444779e-39
50,-0.788004251813112,0.788004251813112,1.4797580356979545e-39
352,-0.7871260489779585,0.7871260489779585,2.0523726422424638e-39
630,-0.7868070485535829,0.7868070485535829,2.310437073267572e-39
668,-0.7866124301075896,0.7866124301075896,2.4833188869639502e-39
469,-0.7857573263774528,0.7857573263774528,3.406729760393217e-39
747,-0.7849979525991946,0.7849979525991946,4.505521463253257e-39
802,-0.7846919790952774,0.7846919790952774,5.041090147920207e-39
1218,0.7835523763338881,0.7835523763338881,7.647256957447409e-39
73,0.7823886565127811,0.7823886565127811,1.1673191721133692e-38
297,0.7821167733154839,0.7821167733154839,1.2880755571500906e-38
87,-0.7820733709122066,0.7820733709122066,1.3084597767736353e-38
619,-0.7820635712016517,0.7820635712016517,1.313106079698729e-38
317,-0.7819707275792993,0.7819707275792993,1.3579402271351098e-38
941,-0.7818875134111694,0.7818875134111694,1.3994040973857258e-38
1143,0.7808139798412916,0.7808139798412916,2.0603802533661422e-38
566,-0.7805677452283527,0.7805677452283527,2.2508603831087727e-38
1269,0.7800597500662503,0.7800597500662503,2.700321640154802e-38
89,-0.7788204564637101,0.7788204564637101,4.201697862008853e-38
1046,0.7783394651230358,0.7783394651230358,4.984397773704275e-38
152,0.7783293430691962,0.7783293430691962,5.002325136088127e-38
54,0.7768755545597306,0.7768755545597306,8.36115237836943e-38
1213,-0.7766369908506404,0.7766369908506404,9.093161665755658e-38
740,-0.7765280996692688,0.7765280996692688,9.447932990325557e-38
720,-0.776406064258048,0.776406064258048,9.86175004117736e-38
716,-0.7761302146870276,0.7761302146870276,1.0864083721963702e-37
756,0.7753871021766169,0.7753871021766169,1.4091098411056618e-37
1090,0.7748460003316437,0.7748460003316437,1.7018428194744298e-37
801,-0.77455709580026,0.77455709580026,1.8818883049329286e-37
577,-0.7742727465972514,0.7742727465972514,2.077381779738071e-37
401,-0.7732504983859555,0.7732504983859555,2.960113823912294e-37
1050,0.7721220980746821,0.7721220980746821,4.366559184951697e-37
595,-0.7703372651264625,0.7703372651264625,8.039200231359946e-37
890,-0.7699105847358586,0.7699105847358586,9.294509242413756e-37
1190,-0.7694894592186172,0.7694894592186172,1.0722265545564598e-36
1036,-0.7688294433919962,0.7688294433919962,1.3405599982002715e-36
80,0.7683455490992682,0.7683455490992682,1.5783287694154835e-36
767,0.7677503009242977,0.7677503009242977,1.9283704540091265e-36
1108,-0.7672874080432457,0.7672874080432457,2.2524796642519247e-36
609,0.7663941215273227,0.7663941215273227,3.0368499229750204e-36
884,-0.7659272361728802,0.7659272361728802,3.54825511366603e-36
1067,0.7658016549178727,0.7658016549178727,3.699717119774189e-36
705,-0.7641515118337532,0.7641515118337532,6.392307410726883e-36
881,-0.7641380756454548,0.7641380756454548,6.420715329772778e-36
664,-0.7629492341837811,0.7629492341837811,9.494451902720535e-36
81,0.7617316785288776,0.7617316785288776,1.413933932253364e-35
841,-0.7609230860532276,0.7609230860532276,1.8395945554619438e-35
633,0.7608794751912635,0.7608794751912635,1.8658363246636058e-35
598,0.7603529941947986,0.7603529941947986,2.2132549087325747e-35
970,-0.7596641464509969,0.7596641464509969,2.76548619372498e-35
1073,0.7579063129381286,0.7579063129381286,4.865964609226844e-35
552,-0.7578306476255531,0.7578306476255531,4.985227146252927e-35
134,0.7574758798459341,0.7574758798459341,5.583921368036799e-35
576,-0.7568000192874028,0.7568000192874028,6.926895019534326e-35
651,-0.7562509161788803,0.7562509161788803,8.248183308543687e-35
1008,0.7559421035994773,0.7559421035994773,9.097259714729914e-35
797,-0.755642931534242,0.755642931534242,1.0001705306031228e-34
1058,0.7556023859163835,0.7556023859163835,1.0130904197187358e-34
36,0.7546160572534361,0.7546160572534361,1.3832878185726953e-34
424,-0.7545865884232729,0.7545865884232729,1.396188382077144e-34
468,0.7531959696998999,0.7531959696998999,2.160430028923345e-34
1193,-0.7517488856652533,0.7517488856652533,3.3923476284526716e-34
635,-0.7490865620877967,0.7490865620877967,7.718280029330103e-34
213,0.7490445257266308,0.7490445257266308,7.818467388545535e-34
1250,-0.7482586706461417,0.7482586706461417,9.945529783576493e-34
1020,0.7475492180445135,0.7475492180445135,1.2349294329960485e-33
707,0.747388915121213,0.747388915121213,1.2967059959992434e-33
1138,0.7467107766748372,0.7467107766748372,1.5934780773390522e-33
554,0.7463081891026349,0.7463081891026349,1.8003103765572348e-33
251,0.7461022924170227,0.7461022924170227,1.9160877984692794e-33
968,-0.7456300082742502,0.7456300082742502,2.2100667556911375e-33
67,0.7450088099616098,0.7450088099616098,2.6652207279878963e-33
857,-0.7445148261712372,0.7445148261712372,3.091988833093165e-33
5,0.7440848308302064,0.7440848308302064,3.5177606776347605e-33
956,0.7424913746977442,0.7424913746977442,5.661352892342203e-33
930,0.7382265693226095,0.7382265693226095,1.9888209107635826e-32
170,-0.7376546088390336,0.7376546088390336,2.3494616440764158e-32
1227,0.7346332401434377,0.7346332401434377,5.625521754484771e-32
402,-0.734610237626274,0.734610237626274,5.662781728202214e-32
11,0.7345927412980429,0.7345927412980429,5.691285198404792e-32
272,-0.7329618926590259,0.7329618926590259,9.072024850380322e-32
846,0.7327303172325771,0.7327303172325771,9.690298361686408e-32
663,0.7326606130991706,0.7326606130991706,9.884388458016387e-32
1178,-0.7320440429937087,0.7320440429937087,1.177648923175596e-31
582,0.7308350699744013,0.7308350699744013,1.6578927633181646e-31
997,0.730799140888882,0.730799140888882,1.6747830637793245e-31
727,-0.7304714026913695,0.7304714026913695,1.8368818574813505e-31
524,0.730297972969905,0.730297972969905,1.928808910714731e-31
897,0.7302161442073543,0.7302161442073543,1.9737401858224925e-31
559,-0.7299488613298909,0.7299488613298909,2.127799679360191e-31
1276,0.7294011196927827,0.7294011196927827,2.481416598969974e-31
163,0.7291857111686826,0.7291857111686826,2.6358033798637107e-31
1258,0.7290486262935203,0.7290486262935203,2.7389363152624345e-31
335,-0.7278344260947398,0.7278344260947398,3.8439714764063963e-31
1083,-0.7264671763165893,0.7264671763165893,5.6180469823436535e-31
69,0.7261979788842859,0.7261979788842859,6.052243369419034e-31
765,0.7260925275355228,0.7260925275355228,6.231186652640996e-31
288,0.7259586269181301,0.7259586269181301,6.465924213376489e-31
662,-0.7256410852065469,0.7256410852065469,7.057943050526925e-31
1210,0.7236011618227433,0.7236011618227433,1.2354744577645655e-30
341,-0.7235045240559258,0.7235045240559258,1.2685243180723919e-30
271,-0.7232872765949775,0.7232872765949775,1.3460311470079503e-30
762,0.7229195130032412,0.7229195130032412,1.4879910663714596e-30
221,-0.7218846032394699,0.7218846032394699,1.9713487355466975e-30
120,0.7218744910741131,0.7218744910741131,1.976762051139842e-30
962,-0.7216068907732891,0.7216068907732891,2.1254518584268895e-30
1225,-0.721544513736347,0.721544513736347,2.1616622288558258e-30
955,0.7213783357681605,0.7213783357681605,2.2611185558912927e-30
958,-0.719522932200427,0.719522932200427,3.728051641549024e-30
1221,0.717208519217032,0.717208519217032,6.917070548312249e-30
684,-0.7171444324822376,0.7171444324822376,7.035860268107429e-30
660,-0.7160095649970127,0.7160095649970127,9.504560046666934e-30
1007,-0.7158271480253263,0.7158271480253263,9.973953333737845e-30
228,-0.7153035253859917,0.7153035253859917,1.1451710136960404e-29
963,-0.7135549758745398,0.7135549758745398,1.812448591990223e-29
385,0.713390320238751,0.713390320238751,1.8921924522865496e-29
197,0.712647310763273,0.712647310763273,2.2971209153995255e-29
807,0.7120538252538547,0.7120538252538547,2.6807881054968883e-29
1093,0.7109138354930918,0.7109138354930918,3.6027553152297526e-29
43,-0.7079128566882636,0.7079128566882636,7.791384134686295e-29
1039,-0.7048726873659632,0.7048726873659632,1.6852739448291962e-28
166,0.7047112028612886,0.7047112028612886,1.755287626304527e-28
452,-0.7037395182487534,0.7037395182487534,2.241130681585001e-28
637,-0.7018280730283082,0.7018280730283082,3.6138169230730756e-28
379,0.7016575035985115,0.7016575035985115,3.77052933907817e-28
323,0.7008686587693344,0.7008686587693344,4.586650625907818e-28
361,-0.699970253251838,0.699970253251838,5.728866283875752e-28
235,-0.6992068352408364,0.6992068352408364,6.915911065742367e-28
796,-0.6988074571013604,0.6988074571013604,7.630092201433852e-28
1149,-0.6976714009869603,0.6976714009869603,1.0082139496620602e-27
1146,0.6974415442331436,0.6974415442331436,1.0665230217574055e-27
573,-0.6955981149113265,0.6955981149113265,1.6709512581310447e-27
750,0.6942259202122103,0.6942259202122103,2.32893220101904e-27
44,-0.6933803609086946,0.6933803609086946,2.8550112466895346e-27
113,0.6928658421615137,0.6928658421615137,3.2305807910025466e-27
1173,0.6913466930561813,0.6913466930561813,4.6462022954603715e-27
745,0.690580821313648,0.690580821313648,5.575609093573099e-27
458,0.690403524256636,0.690403524256636,5.815545918598496e-27
686,0.6901260486666649,0.6901260486666649,6.21156923395948e-27
655,0.6890095595029577,0.6890095595029577,8.090949749869006e-27
741,-0.6883971900782676,0.6883971900782676,9.348544739388173e-27
737,-0.6883419033980671,0.6883419033980671,9.47111595212488e-27
418,-0.6857542604246748,0.6857542604246748,1.7368960707544308e-26
467,-0.6855148644615584,0.6855148644615584,1.8365450180425107e-26
837,0.683456030756033,0.683456030756033,2.960782362037975e-26
571,0.6832134223792009,0.6832134223792009,3.1313695188018167e-26
729,0.6817653679293965,0.6817653679293965,4.369693689317951e-26
1031,0.6801647295440797,0.6801647295440797,6.301575321878259e-26
21,-0.678385020010228,0.678385020010228,9.44177861346725e-26
26,-0.6783630412874063,0.6783630412874063,9.488875309718222e-26
954,-0.6776514422666281,0.6776514422666281,1.1144925340075825e-25
674,-0.6763724189682515,0.6763724189682515,1.486467111856786e-25
1236,0.6756598883377888,0.6756598883377888,1.744063247568646e-25
1156,-0.6755055796922633,0.6755055796922633,1.8053760671764784e-25
1262,-0.6749341970290214,0.6749341970290214,2.0514056510652625e-25
300,-0.6741580750294089,0.6741580750294089,2.439031937156651e-25
895,-0.6739631962049186,0.6739631962049186,2.5471541237839885e-25
887,-0.673258967604244,0.673258967604244,2.9785775913496826e-25
721,0.6691509837049702,0.6691509837049702,7.357011022311254e-25
676,0.6689999562390097,0.6689999562390097,7.603598690183603e-25
267,0.6684846176777585,0.6684846176777585,8.507686074419072e-25
1249,0.6672289859445691,0.6672289859445691,1.1176029457267089e-24
934,0.6668848680703612,0.6668848680703612,1.2040836239419232e-24
146,-0.6667860933107671,0.6667860933107671,1.230098388428657e-24
105,0.6665019524659611,0.6665019524659611,1.3080509406767274e-24
41,0.6653898284942444,0.6653898284942444,1.662599449467353e-24
900,0.6652780174808929,0.6652780174808929,1.703080981301253e-24
104,0.66523291354041,0.66523291354041,1.719683623481554e-24
203,-0.664782247449811,0.664782247449811,1.894549987328427e-24
532,0.6633174209488086,0.6633174209488086,2.5924200682844333e-24
33,0.6629807456866342,0.6629807456866342,2.7854872762386033e-24
866,0.6618946166736037,0.6618946166736037,3.5096678384453344e-24
196,0.6613227020100163,0.6613227020100163,3.9622944884142214e-24
1064,0.6611870039382237,0.6611870039382237,4.07783249085914e-24
710,-0.6609650500438573,0.6609650500438573,4.273980911039846e-24
546,0.6606073943086748,0.6606073943086748,4.6097122068649804e-24
1051,-0.6605901333297448,0.6605901333297448,4.6265540720184965e-24
303,-0.6596103220811295,0.6596103220811295,5.688425184265529e-24
1204,-0.6594653996980945,0.6594653996980945,5.864568587573052e-24
1153,0.6592554821395006,0.6592554821395006,6.12924285016524e-24
257,0.6569853022268853,0.6569853022268853,9.857246460278938e-24
322,0.6567122261578522,0.6567122261578522,1.0434153144693191e-23
496,-0.6566508427234271,0.6566508427234271,1.0568326785388078e-23
309,0.6558069154207056,0.6558069154207056,1.2594065814239563e-23
1124,0.6546157333382292,0.6546157333382292,1.61157313337231e-23
343,0.6545611486714801,0.6545611486714801,1.6298419048002006e-23
27,-0.6543001595468585,0.6543001595468585,1.720039828586703e-23
180,-0.653912827597491,0.653912827597491,1.8630024133463237e-23
1189,0.6536467393897755,0.6536467393897755,1.9679085865148736e-23
1042,0.6531512608497083,0.6531512608497083,2.1789290235721993e-23
1139,-0.6513059766837657,0.6513059766837657,3.1788661102647245e-23
965,0.6512693914403863,0.6512693914403863,3.202674739981016e-23
723,-0.6512514644442049,0.6512514644442049,3.2144049258117386e-23
20,0.6507598527423577,0.6507598527423577,3.5530374160457935e-23
969,0.6507312466404165,0.6507312466404165,3.5737852950319426e-23
976,0.6500221163668373,0.6500221163668373,4.127872771905467e-23
865,-0.6500158342876974,0.6500158342876974,4.133139884823523e-23
1061,-0.6499267041831538,0.6499267041831538,4.208584228976099e-23
563,-0.6496035429000632,0.6496035429000632,4.493631155576727e-23
391,0.6491216840793234,0.6491216840793234,4.9541782733484246e-23
124,0.6476945725736246,0.6476945725736246,6.607284528376897e-23
236,-0.6473070163165774,0.6473070163165774,7.142788513009597e-23
349,-0.647288664910259,0.647288664910259,7.169174997433325e-23
675,-0.6470873707091188,0.6470873707091188,7.464958900821547e-23
140,0.6467712576156568,0.6467712576156568,7.953793836480332e-23
574,-0.644707742062866,0.644707742062866,1.2011553746293187e-22
477,0.6445368671379418,0.6445368671379418,1.2426884822898893e-22
917,-0.6436541783873949,0.6436541783873949,1.4807265624807982e-22
110,-0.6435095176835542,0.6435095176835542,1.5237892804364089e-22
38,0.6434597207005549,0.6434597207005549,1.5388953400092327e-22
581,-0.6431734551196764,0.6431734551196764,1.628628189236765e-22
229,-0.6431285901629629,0.6431285901629629,1.6431493098305634e-22
497,-0.6409987959855857,0.6409987959855857,2.500041873429056e-22
1163,-0.6392014364613757,0.6392014364613757,3.5534879977489976e-22
286,-0.6383890231293495,0.6383890231293495,4.162438680636641e-22
863,-0.6366986432738678,0.6366986432738678,5.775908600394015e-22
1041,-0.6354180934498378,0.6354180934498378,7.392863838760043e-22
1094,-0.6344623320633165,0.6344623320633165,8.881585716128178e-22
1033,-0.6343880833569051,0.6343880833569051,9.008835443961953e-22
1026,0.6340329376340488,0.6340329376340488,9.642656462697707e-22
656,-0.6326269247375633,0.6326269247375633,1.2610201551777622e-21
770,-0.6326246974357451,0.6326246974357451,1.2615548709725426e-21
45,0.6324435999503893,0.6324435999503893,1.3057838864223665e-21
441,0.6322833299091138,0.6322833299091138,1.3461923788300656e-21
827,-0.6308763609582161,0.6308763609582161,1.75780121526375e-21
178,-0.6302108787879761,0.6302108787879761,1.9932659757851612e-21
698,0.6301522103975286,0.6301522103975286,2.0154499415226256e-21
732,-0.6293010728209016,0.6293010728209016,2.3658731979696738e-21
788,-0.6292823808121607,0.6292823808121607,2.3742037018845528e-21
1028,-0.6277947867379801,0.6277947867379801,3.138148312809169e-21
109,-0.6274203048788773,0.6274203048788773,3.365657800794469e-21
886,-0.6266563855943241,0.6266563855943241,3.8810502795539655e-21
471,0.6265751629413111,0.6265751629413111,3.9402016516430224e-21
1160,0.6262817979529643,0.6262817979529643,4.161303156012194e-21
169,-0.6256597356409968,0.6256597356409968,4.6711496338837925e-21
879,-0.6239360801553183,0.6239360801553183,6.425675745899152e-21
457,-0.6226992525983146,0.6226992525983146,8.068051949836586e-21
1251,-0.6201932110845352,0.6201932110845352,1.2756006181975576e-20
642,0.6184640347177919,0.6184640347177919,1.745619880426468e-20
399,-0.6177442232460097,0.6177442232460097,1.9879838677243182e-20
702,-0.617067225298066,0.617067225298066,2.2458738519661362e-20
336,0.616651042702202,0.616651042702202,2.4203969022305595e-20
1107,0.6164732937069012,0.6164732937069012,2.498923518557991e-20
880,0.6161418514331307,0.6161418514331307,2.652074055047032e-20
30,0.6158019782576684,0.6158019782576684,2.818666958297196e-20
75,-0.6149159595518429,0.6149159595518429,3.302686126677001e-20
188,0.6139208286436648,0.6139208286436648,3.9437386203568126e-20
1259,-0.6139205416927686,0.6139205416927686,3.9439399994952484e-20
789,-0.6138547472602883,0.6138547472602883,3.9903809010784594e-20
850,-0.6129721770283956,0.6129721770283956,4.6676404548096137e-20
785,-0.6128910041937347,0.6128910041937347,4.735310983754913e-20
967,0.6124499472826355,0.6124499472826355,5.1201513083933553e-20
252,0.6123167765777545,0.6123167765777545,5.242257240137298e-20
295,-0.612096634012766,0.612096634012766,5.450394573145484e-20
1012,0.6114893645819539,0.6114893645819539,6.067436578370646e-20
266,0.6101874060516234,0.6101874060516234,7.630059824853372e-20
115,-0.6083416001815956,0.6083416001815956,1.0539982009300817e-19
383,-0.6081871486121255,0.6081871486121255,1.0827778123429018e-19
100,-0.6070369724918036,0.6070369724918036,1.3227061617838377e-19
384,-0.6063205153701056,0.6063205153701056,1.4977230506577497e-19
534,-0.6061212318730923,0.6061212318730923,1.5503103377635963e-19
525,0.605944312024902,0.605944312024902,1.5985090852386265e-19
1151,0.6058841018340819,0.6058841018340819,1.6152447469702832e-19
276,0.6056266813944244,0.6056266813944244,1.688752414378163e-19
998,0.6053792400041736,0.6053792400041736,1.7624950141018146e-19
281,0.6052657072036192,0.6052657072036192,1.7973770939393115e-19
51,0.6052373542675668,0.6052373542675668,1.8061933136941186e-19
670,-0.6048210186728553,0.6048210186728553,1.9406349403041484e-19
1183,0.6033851235465968,0.6033851235465968,2.483875517445883e-19
259,-0.6033145682993447,0.6033145682993447,2.5141008369033586e-19
63,-0.6030924850854615,0.6030924850854615,2.6116104304448416e-19
711,-0.6016833403394864,0.6016833403394864,3.322514000362962e-19
1127,-0.6012062519423319,0.6012062519423319,3.603711478300214e-19
282,-0.5994459405490795,0.5994459405490795,4.85765111780454e-19
712,-0.5966033333752665,0.5966033333752665,7.837137899450794e-19
342,0.5966014489899185,0.5966014489899185,7.839611007805831e-19
218,0.5962798173140608,0.5962798173140608,8.273118057462088e-19
1037,0.5960809937826566,0.5960809937826566,8.552749004279496e-19
1233,-0.5948360645341224,0.5948360645341224,1.0526237039076897e-18
1116,0.5926526115257054,0.5926526115257054,1.5117425421306962e-18
211,-0.5922571372021938,0.5922571372021938,1.6137053375593901e-18
551,-0.591982558126424,0.591982558126424,1.6884274874198224e-18
144,0.5915845998159803,0.5915845998159803,1.802771359162348e-18
4,-0.5914484271260706,0.5914484271260706,1.8436116558144757e-18
278,-0.5896301713460653,0.5896301713460653,2.483910768450451e-18
13,0.5895593571079255,0.5895593571079255,2.5128223850338653e-18
64,0.5876249860719434,0.5876249860719434,3.443289134052394e-18
167,-0.5875795562402084,0.5875795562402084,3.468771103117334e-18
184,0.5870440009289013,0.5870440009289013,3.7834400232249656e-18
224,-0.5858652206972216,0.5858652206972216,4.577689698007879e-18
365,0.5840803679864696,0.5840803679864696,6.0998642535560936e-18
415,0.5813583290397404,0.5813583290397404,9.418750483553879e-18
488,0.5807515736985698,0.5807515736985698,1.0370750571116372e-17
70,0.5786757102123987,0.5786757102123987,1.4395342544479803e-17
776,-0.5775670635513908,0.5775670635513908,1.713431128314126e-17
1078,0.5772881247239633,0.5772881247239633,1.7900042926200747e-17
96,-0.577066100611109,0.577066100611109,1.8533369966585448e-17
862,-0.576868068025568,0.576868068025568,1.9116719388387246e-17
856,0.5747928362418607,0.5747928362418607,2.641852244935572e-17
984,0.5745156183982894,0.5745156183982894,2.75804545468175e-17
127,-0.5740551974673359,0.5740551974673359,2.9621623215778155e-17
1021,0.5736206238027467,0.5736206238027467,3.1683350281537146e-17
1053,-0.5726474008344096,0.5726474008344096,3.682287737202114e-17
1065,-0.5711572424652374,0.5711572424652374,4.6308947597338113e-17
938,-0.570431570965112,0.570431570965112,5.175594008517585e-17
878,0.5690820237018255,0.5690820237018255,6.360056332069845e-17
182,0.5685757623525161,0.5685757623525161,6.869584285925761e-17
638,-0.5672929853040423,0.5672929853040423,8.346034619216573e-17
836,0.5669637080807037,0.5669637080807037,8.772518181158545e-17
332,-0.5663222350161037,0.5663222350161037,9.665417470995012e-17
594,-0.5659988966401018,0.5659988966401018,1.0148573473725621e-16
561,-0.5652461842250522,0.5652461842250522,1.136662521542719e-16
1253,0.5642123169455195,0.5642123169455195,1.3275226327882504e-16
699,0.5636229919206871,0.5636229919206871,1.449980764902134e-16
419,-0.5629396548092354,0.5629396548092354,1.6058333652601834e-16
414,0.562595239073783,0.562595239073783,1.6904768097824376e-16
394,0.5616652964550188,0.5616652964550188,1.9414005501047329e-16
248,0.561626704697029,0.561626704697029,1.9525646775139305e-16
813,0.5614902437495289,0.5614902437495289,1.9925466591460753e-16
1265,0.5609668934962743,0.5609668934962743,2.1534377128309348e-16
640,-0.5608760395863706,0.5608760395863706,2.1826331553146374e-16
673,0.5604292037705693,0.5604292037705693,2.3319456503117787e-16
733,-0.5590555186955598,0.5590555186955598,2.8562462265246433e-16
510,0.5583672390797101,0.5583672390797101,3.160632027488255e-16
173,-0.5583399986107066,0.5583399986107066,3.173309303410837e-16
460,-0.5561139225042722,0.5561139225042722,4.3958610831691563e-16
677,0.5560029405057368,0.5560029405057368,4.467581632007161e-16
3,0.5555581748737318,0.5555581748737318,4.766652697387297e-16
148,-0.5554359896686216,0.5554359896686216,4.852181377367612e-16
39,0.554889234675245,0.554889234675245,5.253631543783261e-16
275,-0.5533731366662386,0.5533731366662386,6.544219461754268e-16
53,0.5515226956902974,0.5515226956902974,8.543607878663029e-16
693,0.5508238102893294,0.5508238102893294,9.444639734036335e-16
427,0.5490939101567588,0.5490939101567588,1.2092930472436914e-15
138,-0.5482924828211827,0.5482924828211827,1.3553565015372235e-15
592,-0.5471996750885146,0.5471996750885146,1.582588684756845e-15
526,0.5471212596077232,0.5471212596077232,1.600253812168894e-15
550,-0.5471177332275307,0.5471177332275307,1.6010527288326166e-15
417,-0.5468598236603629,0.5468598236603629,1.6605513380882257e-15
