song_name,window_start,window_end,actual_bpm,pred_bpm,rmse
bpm_116,40.0,60.0,116.0,115.38,0.6200000000000045
bpm_116,60.0,80.0,116.0,115.38,0.6200000000000045
bpm_116,80.0,100.0,116.0,115.38,0.6200000000000045
bpm_116,100.0,120.0,116.0,115.38,0.6200000000000045
bpm_116,120.0,140.0,116.0,115.38,0.6200000000000045
bpm_116,140.0,160.0,116.0,115.38,0.6200000000000045
bpm_116,160.0,180.0,116.0,115.38,0.6200000000000045
bpm_117,0.0,20.0,117.0,115.38,1.6200000000000045
bpm_117,20.0,40.0,117.0,115.38,1.6200000000000045
bpm_117,40.0,60.0,117.0,115.38,1.6200000000000045
bpm_117,60.0,80.0,117.0,115.38,1.6200000000000045
bpm_117,80.0,100.0,117.0,115.38,1.6200000000000045
bpm_117,100.0,120.0,117.0,115.38,1.6200000000000045
bpm_117,120.0,140.0,117.0,115.38,1.6200000000000045
bpm_117,140.0,160.0,117.0,115.38,1.6200000000000045
bpm_117,160.0,180.0,117.0,115.38,1.6200000000000045
bpm_118,0.0,20.0,118.0,115.38,2.6200000000000045
bpm_118,20.0,40.0,118.0,115.38,2.6200000000000045
bpm_118,40.0,60.0,118.0,115.38,2.6200000000000045
bpm_118,60.0,80.0,118.0,115.38,2.6200000000000045
bpm_118,80.0,100.0,118.0,115.38,2.6200000000000045
bpm_118,100.0,120.0,118.0,115.38,2.6200000000000045
bpm_118,120.0,140.0,118.0,115.38,2.6200000000000045
bpm_118,140.0,160.0,118.0,115.38,2.6200000000000045
bpm_118,160.0,180.0,118.0,115.38,2.6200000000000045
bpm_119,0.0,20.0,119.0,115.38,3.6200000000000045
bpm_119,20.0,40.0,119.0,115.38,3.6200000000000045
bpm_119,40.0,60.0,119.0,115.38,3.6200000000000045
bpm_119,60.0,80.0,119.0,115.38,3.6200000000000045
bpm_119,80.0,100.0,119.0,115.38,3.6200000000000045
bpm_119,100.0,120.0,119.0,115.38,3.6200000000000045
bpm_119,120.0,140.0,119.0,115.38,3.6200000000000045
bpm_119,140.0,160.0,119.0,115.38,3.6200000000000045
bpm_119,160.0,180.0,119.0,115.38,3.6200000000000045
bpm_120,0.0,20.0,120.0,115.38,4.6200000000000045
bpm_120,20.0,40.0,120.0,115.38,4.6200000000000045
bpm_120,40.0,60.0,120.0,115.38,4.6200000000000045
bpm_120,60.0,80.0,120.0,115.38,4.6200000000000045
bpm_120,80.0,100.0,120.0,115.38,4.6200000000000045
bpm_120,100.0,120.0,120.0,115.38,4.6200000000000045
bpm_120,120.0,140.0,120.0,120.0,0.0
bpm_120,140.0,160.0,120.0,115.38,4.6200000000000045
bpm_120,160.0,180.0,120.0,115.38,4.6200000000000045
bpm_121,0.0,20.0,121.0,120.0,1.0
bpm_121,20.0,40.0,121.0,120.0,1.0
bpm_121,40.0,60.0,121.0,120.0,1.0
bpm_121,60.0,80.0,121.0,120.0,1.0
bpm_121,80.0,100.0,121.0,120.0,1.0
bpm_121,100.0,120.0,121.0,120.0,1.0
bpm_121,120.0,140.0,121.0,120.0,1.0
bpm_121,140.0,160.0,121.0,120.0,1.0
bpm_121,160.0,180.0,121.0,120.0,1.0
bpm_122,0.0,20.0,122.0,120.0,2.0
bpm_122,20.0,40.0,122.0,120.0,2.0
bpm_122,40.0,60.0,122.0,120.0,2.0
bpm_122,60.0,80.0,122.0,120.0,2.0
bpm_122,80.0,100.0,122.0,120.0,2.0
bpm_122,100.0,120.0,122.0,120.0,2.0
bpm_122,120.0,140.0,122.0,120.0,2.0
bpm_122,140.0,160.0,122.0,120.0,2.0
bpm_122,160.0,180.0,122.0,120.0,2.0
bpm_123,0.0,20.0,123.0,120.0,3.0
bpm_123,20.0,40.0,123.0,120.0,3.0
bpm_123,40.0,60.0,123.0,120.0,3.0
bpm_123,60.0,80.0,123.0,120.0,3.0
bpm_123,80.0,100.0,123.0,120.0,3.0
bpm_123,100.0,120.0,123.0,120.0,3.0
bpm_123,120.0,140.0,123.0,120.0,3.0
bpm_123,140.0,160.0,123.0,120.0,3.0
bpm_123,160.0,180.0,123.0,120.0,3.0
bpm_124,0.0,20.0,124.0,120.0,4.0
bpm_124,20.0,40.0,124.0,120.0,4.0
bpm_124,40.0,60.0,124.0,120.0,4.0
bpm_124,60.0,80.0,124.0,120.0,4.0
bpm_124,80.0,100.0,124.0,120.0,4.0
bpm_124,100.0,120.0,124.0,120.0,4.0
bpm_124,120.0,140.0,124.0,120.0,4.0
bpm_124,140.0,160.0,124.0,120.0,4.0
bpm_124,160.0,180.0,124.0,120.0,4.0
bpm_125,0.0,20.0,125.0,125.0,0.0
bpm_125,20.0,40.0,125.0,125.0,0.0
bpm_125,40.0,60.0,125.0,125.0,0.0
bpm_125,60.0,80.0,125.0,125.0,0.0
bpm_125,80.0,100.0,125.0,125.0,0.0
bpm_125,100.0,120.0,125.0,125.0,0.0
bpm_125,120.0,140.0,125.0,125.0,0.0
bpm_125,140.0,160.0,125.0,125.0,0.0
bpm_125,160.0,180.0,125.0,125.0,0.0
bpm_126,0.0,20.0,126.0,125.0,1.0
bpm_126,20.0,40.0,126.0,125.0,1.0
bpm_126,40.0,60.0,126.0,125.0,1.0
bpm_126,60.0,80.0,126.0,125.0,1.0
bpm_126,80.0,100.0,126.0,125.0,1.0
bpm_126,100.0,120.0,126.0,125.0,1.0
bpm_126,120.0,140.0,126.0,125.0,1.0
bpm_126,140.0,160.0,126.0,125.0,1.0
bpm_126,160.0,180.0,126.0,125.0,1.0
bpm_127,0.0,20.0,127.0,125.0,2.0
bpm_127,20.0,40.0,127.0,125.0,2.0
bpm_127,40.0,60.0,127.0,125.0,2.0
bpm_127,60.0,80.0,127.0,125.0,2.0
bpm_127,80.0,100.0,127.0,125.0,2.0
bpm_127,100.0,120.0,127.0,125.0,2.0
bpm_127,120.0,140.0,127.0,125.0,2.0
bpm_127,140.0,160.0,127.0,125.0,2.0
bpm_127,160.0,180.0,127.0,125.0,2.0
bpm_128,0.0,20.0,128.0,125.0,3.0
bpm_128,20.0,40.0,128.0,125.0,3.0
bpm_128,40.0,60.0,128.0,125.0,3.0
bpm_128,60.0,80.0,128.0,125.0,3.0
bpm_128,80.0,100.0,128.0,125.0,3.0
bpm_128,100.0,120.0,128.0,125.0,3.0
bpm_128,120.0,140.0,128.0,125.0,3.0
bpm_128,140.0,160.0,128.0,125.0,3.0
bpm_128,160.0,180.0,128.0,125.0,3.0
bpm_129,0.0,20.0,129.0,125.0,4.0
bpm_129,20.0,40.0,129.0,125.0,4.0
bpm_129,40.0,60.0,129.0,125.0,4.0
bpm_129,60.0,80.0,129.0,125.0,4.0
bpm_129,80.0,100.0,129.0,125.0,4.0
bpm_129,100.0,120.0,129.0,125.0,4.0
bpm_129,120.0,140.0,129.0,125.0,4.0
bpm_129,140.0,160.0,129.0,125.0,4.0
bpm_129,160.0,180.0,129.0,125.0,4.0
bpm_130,0.0,20.0,130.0,130.43,0.4300000000000068
bpm_130,20.0,40.0,130.0,130.43,0.4300000000000068
bpm_130,40.0,60.0,130.0,130.43,0.4300000000000068
bpm_130,60.0,80.0,130.0,130.43,0.4300000000000068
bpm_130,80.0,100.0,130.0,130.43,0.4300000000000068
bpm_130,100.0,120.0,130.0,130.43,0.4300000000000068
bpm_130,120.0,140.0,130.0,130.43,0.4300000000000068
bpm_130,140.0,160.0,130.0,130.43,0.4300000000000068
bpm_130,160.0,180.0,130.0,130.43,0.4300000000000068
bpm_131,0.0,20.0,131.0,130.43,0.5699999999999932
bpm_131,20.0,40.0,131.0,130.43,0.5699999999999932
bpm_131,40.0,60.0,131.0,130.43,0.5699999999999932
bpm_131,60.0,80.0,131.0,130.43,0.5699999999999932
bpm_131,80.0,100.0,131.0,130.43,0.5699999999999932
bpm_131,100.0,120.0,131.0,130.43,0.5699999999999932
bpm_131,120.0,140.0,131.0,130.43,0.5699999999999932
bpm_131,140.0,160.0,131.0,130.43,0.5699999999999932
bpm_131,160.0,180.0,131.0,130.43,0.5699999999999932
bpm_132,0.0,20.0,132.0,130.43,1.5699999999999932
bpm_132,20.0,40.0,132.0,130.43,1.5699999999999932
bpm_132,40.0,60.0,132.0,130.43,1.5699999999999932
bpm_132,60.0,80.0,132.0,130.43,1.5699999999999932
bpm_132,80.0,100.0,132.0,130.43,1.5699999999999932
bpm_132,100.0,120.0,132.0,130.43,1.5699999999999932
bpm_132,120.0,140.0,132.0,130.43,1.5699999999999932
bpm_132,140.0,160.0,132.0,130.43,1.5699999999999932
bpm_132,160.0,180.0,132.0,130.43,1.5699999999999932
bpm_133,0.0,20.0,133.0,130.43,2.569999999999993
bpm_133,20.0,40.0,133.0,130.43,2.569999999999993
bpm_133,40.0,60.0,133.0,130.43,2.569999999999993
bpm_133,60.0,80.0,133.0,130.43,2.569999999999993
bpm_133,80.0,100.0,133.0,130.43,2.569999999999993
bpm_133,100.0,120.0,133.0,130.43,2.569999999999993
bpm_133,120.0,140.0,133.0,130.43,2.569999999999993
bpm_133,140.0,160.0,133.0,130.43,2.569999999999993
bpm_133,160.0,180.0,133.0,130.43,2.569999999999993
bpm_134,0.0,20.0,134.0,130.43,3.569999999999993
bpm_134,20.0,40.0,134.0,130.43,3.569999999999993
bpm_134,40.0,60.0,134.0,130.43,3.569999999999993
bpm_134,60.0,80.0,134.0,130.43,3.569999999999993
bpm_134,80.0,100.0,134.0,130.43,3.569999999999993
bpm_134,100.0,120.0,134.0,130.43,3.569999999999993
bpm_134,120.0,140.0,134.0,130.43,3.569999999999993
bpm_134,140.0,160.0,134.0,130.43,3.569999999999993
bpm_134,160.0,180.0,134.0,130.43,3.569999999999993
bpm_135,0.0,20.0,135.0,136.36,1.3600000000000136
bpm_135,20.0,40.0,135.0,136.36,1.3600000000000136
bpm_135,40.0,60.0,135.0,136.36,1.3600000000000136
bpm_135,60.0,80.0,135.0,136.36,1.3600000000000136
bpm_135,80.0,100.0,135.0,136.36,1.3600000000000136
bpm_135,100.0,120.0,135.0,136.36,1.3600000000000136
bpm_135,120.0,140.0,135.0,136.36,1.3600000000000136
bpm_135,140.0,160.0,135.0,136.36,1.3600000000000136
bpm_135,160.0,180.0,135.0,136.36,1.3600000000000136
bpm_136,0.0,20.0,136.0,136.36,0.36000000000001364
bpm_136,20.0,40.0,136.0,136.36,0.36000000000001364
bpm_136,40.0,60.0,136.0,136.36,0.36000000000001364
bpm_136,60.0,80.0,136.0,136.36,0.36000000000001364
bpm_136,80.0,100.0,136.0,136.36,0.36000000000001364
bpm_136,100.0,120.0,136.0,136.36,0.36000000000001364
bpm_136,120.0,140.0,136.0,136.36,0.36000000000001364
bpm_136,140.0,160.0,136.0,136.36,0.36000000000001364
bpm_136,160.0,180.0,136.0,136.36,0.36000000000001364
bpm_137,0.0,20.0,137.0,136.36,0.6399999999999864
bpm_137,20.0,40.0,137.0,136.36,0.6399999999999864
bpm_137,40.0,60.0,137.0,136.36,0.6399999999999864
bpm_137,60.0,80.0,137.0,136.36,0.6399999999999864
bpm_137,80.0,100.0,137.0,136.36,0.6399999999999864
bpm_137,100.0,120.0,137.0,136.36,0.6399999999999864
bpm_137,120.0,140.0,137.0,136.36,0.6399999999999864
bpm_137,140.0,160.0,137.0,136.36,0.6399999999999864
bpm_137,160.0,180.0,137.0,136.36,0.6399999999999864
bpm_138,0.0,20.0,138.0,142.86,4.860000000000014
bpm_138,20.0,40.0,138.0,142.86,4.860000000000014
bpm_138,40.0,60.0,138.0,142.86,4.860000000000014
bpm_138,60.0,80.0,138.0,142.86,4.860000000000014
bpm_138,80.0,100.0,138.0,142.86,4.860000000000014
bpm_138,100.0,120.0,138.0,142.86,4.860000000000014
bpm_138,120.0,140.0,138.0,142.86,4.860000000000014
bpm_138,140.0,160.0,138.0,142.86,4.860000000000014
bpm_138,160.0,180.0,138.0,142.86,4.860000000000014
bpm_139,0.0,20.0,139.0,142.86,3.8600000000000136
bpm_139,20.0,40.0,139.0,142.86,3.8600000000000136
bpm_139,40.0,60.0,139.0,142.86,3.8600000000000136
bpm_139,60.0,80.0,139.0,142.86,3.8600000000000136
bpm_139,80.0,100.0,139.0,142.86,3.8600000000000136
bpm_139,100.0,120.0,139.0,142.86,3.8600000000000136
bpm_139,120.0,140.0,139.0,142.86,3.8600000000000136
bpm_139,140.0,160.0,139.0,142.86,3.8600000000000136
bpm_139,160.0,180.0,139.0,136.36,2.6399999999999864
bpm_140,0.0,20.0,140.0,142.86,2.8600000000000136
bpm_140,20.0,40.0,140.0,142.86,2.8600000000000136
bpm_140,40.0,60.0,140.0,142.86,2.8600000000000136
bpm_140,60.0,80.0,140.0,142.86,2.8600000000000136
bpm_140,80.0,100.0,140.0,142.86,2.8600000000000136
bpm_140,100.0,120.0,140.0,142.86,2.8600000000000136
bpm_140,120.0,140.0,140.0,142.86,2.8600000000000136
bpm_140,140.0,160.0,140.0,142.86,2.8600000000000136
bpm_140,160.0,180.0,140.0,142.86,2.8600000000000136
bpm_141,0.0,20.0,141.0,142.86,1.8600000000000136
bpm_141,20.0,40.0,141.0,142.86,1.8600000000000136
bpm_141,40.0,60.0,141.0,142.86,1.8600000000000136
bpm_141,60.0,80.0,141.0,142.86,1.8600000000000136
bpm_141,80.0,100.0,141.0,142.86,1.8600000000000136
bpm_141,100.0,120.0,141.0,142.86,1.8600000000000136
bpm_141,120.0,140.0,141.0,142.86,1.8600000000000136
bpm_141,140.0,160.0,141.0,142.86,1.8600000000000136
bpm_141,160.0,180.0,141.0,142.86,1.8600000000000136
bpm_142,0.0,20.0,142.0,142.86,0.8600000000000136
bpm_142,20.0,40.0,142.0,142.86,0.8600000000000136
bpm_142,40.0,60.0,142.0,142.86,0.8600000000000136
bpm_142,60.0,80.0,142.0,142.86,0.8600000000000136
bpm_142,80.0,100.0,142.0,142.86,0.8600000000000136
bpm_142,100.0,120.0,142.0,142.86,0.8600000000000136
bpm_142,120.0,140.0,142.0,142.86,0.8600000000000136
bpm_142,140.0,160.0,142.0,142.86,0.8600000000000136
bpm_142,160.0,180.0,142.0,142.86,0.8600000000000136
bpm_143,0.0,20.0,143.0,142.86,0.13999999999998636
bpm_143,20.0,40.0,143.0,142.86,0.13999999999998636
bpm_143,40.0,60.0,143.0,142.86,0.13999999999998636
bpm_143,60.0,80.0,143.0,142.86,0.13999999999998636
bpm_143,80.0,100.0,143.0,142.86,0.13999999999998636
bpm_143,100.0,120.0,143.0,142.86,0.13999999999998636
bpm_143,120.0,140.0,143.0,142.86,0.13999999999998636
bpm_143,140.0,160.0,143.0,142.86,0.13999999999998636
bpm_143,160.0,180.0,143.0,142.86,0.13999999999998636
bpm_144,0.0,20.0,144.0,142.86,1.1399999999999864
bpm_144,20.0,40.0,144.0,142.86,1.1399999999999864
bpm_144,40.0,60.0,144.0,142.86,1.1399999999999864
bpm_144,60.0,80.0,144.0,142.86,1.1399999999999864
bpm_144,80.0,100.0,144.0,142.86,1.1399999999999864
bpm_144,100.0,120.0,144.0,142.86,1.1399999999999864
bpm_144,120.0,140.0,144.0,142.86,1.1399999999999864
bpm_144,140.0,160.0,144.0,142.86,1.1399999999999864
bpm_144,160.0,180.0,144.0,142.86,1.1399999999999864
bpm_145,0.0,20.0,145.0,142.86,2.1399999999999864
bpm_145,20.0,40.0,145.0,142.86,2.1399999999999864
bpm_145,40.0,60.0,145.0,142.86,2.1399999999999864
bpm_145,60.0,80.0,145.0,142.86,2.1399999999999864
bpm_145,80.0,100.0,145.0,142.86,2.1399999999999864
bpm_145,100.0,120.0,145.0,142.86,2.1399999999999864
bpm_145,120.0,140.0,145.0,142.86,2.1399999999999864
bpm_145,140.0,160.0,145.0,142.86,2.1399999999999864
bpm_145,160.0,180.0,145.0,142.86,2.1399999999999864
bpm_146,0.0,20.0,146.0,142.86,3.1399999999999864
bpm_146,20.0,40.0,146.0,142.86,3.1399999999999864
bpm_146,40.0,60.0,146.0,142.86,3.1399999999999864
bpm_146,60.0,80.0,146.0,142.86,3.1399999999999864
bpm_146,80.0,100.0,146.0,142.86,3.1399999999999864
bpm_146,100.0,120.0,146.0,142.86,3.1399999999999864
bpm_146,120.0,140.0,146.0,142.86,3.1399999999999864
bpm_146,140.0,160.0,146.0,142.86,3.1399999999999864
bpm_146,160.0,180.0,146.0,142.86,3.1399999999999864
bpm_147,0.0,20.0,147.0,142.86,4.139999999999986
bpm_147,20.0,40.0,147.0,142.86,4.139999999999986
bpm_147,40.0,60.0,147.0,142.86,4.139999999999986
bpm_147,60.0,80.0,147.0,142.86,4.139999999999986
bpm_147,80.0,100.0,147.0,142.86,4.139999999999986
bpm_147,100.0,120.0,147.0,142.86,4.139999999999986
bpm_147,120.0,140.0,147.0,142.86,4.139999999999986
bpm_147,140.0,160.0,147.0,142.86,4.139999999999986
bpm_147,160.0,180.0,147.0,142.86,4.139999999999986
bpm_148,0.0,20.0,148.0,150.0,2.0
bpm_148,20.0,40.0,148.0,150.0,2.0
bpm_148,40.0,60.0,148.0,150.0,2.0
bpm_148,60.0,80.0,148.0,150.0,2.0
bpm_148,80.0,100.0,148.0,150.0,2.0
bpm_148,100.0,120.0,148.0,150.0,2.0
bpm_148,120.0,140.0,148.0,150.0,2.0
bpm_148,140.0,160.0,148.0,150.0,2.0
bpm_148,160.0,180.0,148.0,142.86,5.139999999999986
bpm_149,0.0,20.0,149.0,150.0,1.0
bpm_149,20.0,40.0,149.0,150.0,1.0
bpm_149,40.0,60.0,149.0,150.0,1.0
bpm_149,60.0,80.0,149.0,150.0,1.0
bpm_149,80.0,100.0,149.0,150.0,1.0
bpm_149,100.0,120.0,149.0,150.0,1.0
bpm_149,120.0,140.0,149.0,150.0,1.0
bpm_149,140.0,160.0,149.0,150.0,1.0
bpm_149,160.0,180.0,149.0,150.0,1.0
bpm_150,0.0,20.0,150.0,150.0,0.0
bpm_150,20.0,40.0,150.0,150.0,0.0
bpm_150,40.0,60.0,150.0,150.0,0.0
bpm_150,60.0,80.0,150.0,150.0,0.0
bpm_150,80.0,100.0,150.0,150.0,0.0
bpm_150,100.0,120.0,150.0,150.0,0.0
bpm_150,120.0,140.0,150.0,150.0,0.0
bpm_150,140.0,160.0,150.0,150.0,0.0
bpm_150,160.0,180.0,150.0,150.0,0.0
bpm_151,0.0,20.0,151.0,150.0,1.0
bpm_151,20.0,40.0,151.0,150.0,1.0
bpm_151,40.0,60.0,151.0,150.0,1.0
bpm_151,60.0,80.0,151.0,150.0,1.0
bpm_151,80.0,100.0,151.0,150.0,1.0
bpm_151,100.0,120.0,151.0,150.0,1.0
bpm_151,120.0,140.0,151.0,150.0,1.0
bpm_151,140.0,160.0,151.0,150.0,1.0
bpm_151,160.0,180.0,151.0,150.0,1.0
bpm_152,0.0,20.0,152.0,150.0,2.0
bpm_152,20.0,40.0,152.0,150.0,2.0
bpm_152,40.0,60.0,152.0,150.0,2.0
bpm_152,60.0,80.0,152.0,150.0,2.0
bpm_152,80.0,100.0,152.0,150.0,2.0
bpm_152,100.0,120.0,152.0,150.0,2.0
bpm_152,120.0,140.0,152.0,150.0,2.0
bpm_152,140.0,160.0,152.0,150.0,2.0
bpm_152,160.0,180.0,152.0,150.0,2.0
bpm_153,0.0,20.0,153.0,150.0,3.0
bpm_153,20.0,40.0,153.0,150.0,3.0
bpm_153,40.0,60.0,153.0,150.0,3.0
bpm_153,60.0,80.0,153.0,150.0,3.0
bpm_153,80.0,100.0,153.0,150.0,3.0
bpm_153,100.0,120.0,153.0,150.0,3.0
bpm_153,120.0,140.0,153.0,150.0,3.0
bpm_153,140.0,160.0,153.0,150.0,3.0
bpm_153,160.0,180.0,153.0,150.0,3.0
bpm_154,0.0,20.0,154.0,150.0,4.0
bpm_154,20.0,40.0,154.0,150.0,4.0
bpm_154,40.0,60.0,154.0,150.0,4.0
bpm_154,60.0,80.0,154.0,150.0,4.0
bpm_154,80.0,100.0,154.0,150.0,4.0
bpm_154,100.0,120.0,154.0,150.0,4.0
bpm_154,120.0,140.0,154.0,150.0,4.0
bpm_154,140.0,160.0,154.0,150.0,4.0
bpm_154,160.0,180.0,154.0,150.0,4.0
bpm_155,0.0,20.0,155.0,150.0,5.0
bpm_155,20.0,40.0,155.0,150.0,5.0
bpm_155,40.0,60.0,155.0,150.0,5.0
bpm_155,60.0,80.0,155.0,150.0,5.0
bpm_155,80.0,100.0,155.0,150.0,5.0
bpm_155,100.0,120.0,155.0,150.0,5.0
bpm_155,120.0,140.0,155.0,150.0,5.0
bpm_155,140.0,160.0,155.0,150.0,5.0
bpm_155,160.0,180.0,155.0,150.0,5.0
bpm_156,0.0,20.0,156.0,157.89,1.8899999999999864
bpm_156,20.0,40.0,156.0,157.89,1.8899999999999864
bpm_156,40.0,60.0,156.0,157.89,1.8899999999999864
bpm_156,60.0,80.0,156.0,157.89,1.8899999999999864
bpm_156,80.0,100.0,156.0,157.89,1.8899999999999864
bpm_156,100.0,120.0,156.0,157.89,1.8899999999999864
bpm_156,120.0,140.0,156.0,157.89,1.8899999999999864
bpm_156,140.0,160.0,156.0,157.89,1.8899999999999864
bpm_156,160.0,180.0,156.0,157.89,1.8899999999999864
bpm_157,0.0,20.0,157.0,157.89,0.8899999999999864
bpm_157,20.0,40.0,157.0,157.89,0.8899999999999864
bpm_157,40.0,60.0,157.0,157.89,0.8899999999999864
bpm_157,60.0,80.0,157.0,157.89,0.8899999999999864
bpm_157,80.0,100.0,157.0,157.89,0.8899999999999864
bpm_157,100.0,120.0,157.0,157.89,0.8899999999999864
bpm_157,120.0,140.0,157.0,157.89,0.8899999999999864
bpm_157,140.0,160.0,157.0,157.89,0.8899999999999864
bpm_157,160.0,180.0,157.0,157.89,0.8899999999999864
bpm_158,0.0,20.0,158.0,157.89,0.11000000000001364
bpm_158,20.0,40.0,158.0,157.89,0.11000000000001364
bpm_158,40.0,60.0,158.0,157.89,0.11000000000001364
bpm_158,60.0,80.0,158.0,157.89,0.11000000000001364
bpm_158,80.0,100.0,158.0,157.89,0.11000000000001364
bpm_158,100.0,120.0,158.0,157.89,0.11000000000001364
bpm_158,120.0,140.0,158.0,157.89,0.11000000000001364
bpm_158,140.0,160.0,158.0,157.89,0.11000000000001364
bpm_158,160.0,180.0,158.0,157.89,0.11000000000001364
bpm_159,0.0,20.0,159.0,157.89,1.1100000000000136
bpm_159,20.0,40.0,159.0,157.89,1.1100000000000136
bpm_159,40.0,60.0,159.0,157.89,1.1100000000000136
bpm_159,60.0,80.0,159.0,157.89,1.1100000000000136
bpm_159,80.0,100.0,159.0,157.89,1.1100000000000136
bpm_159,100.0,120.0,159.0,157.89,1.1100000000000136
bpm_159,120.0,140.0,159.0,157.89,1.1100000000000136
bpm_159,140.0,160.0,159.0,157.89,1.1100000000000136
bpm_159,160.0,180.0,159.0,157.89,1.1100000000000136
bpm_160,0.0,20.0,160.0,157.89,2.1100000000000136
bpm_160,20.0,40.0,160.0,157.89,2.1100000000000136
bpm_160,40.0,60.0,160.0,157.89,2.1100000000000136
bpm_160,60.0,80.0,160.0,157.89,2.1100000000000136
bpm_160,80.0,100.0,160.0,157.89,2.1100000000000136
bpm_160,100.0,120.0,160.0,157.89,2.1100000000000136
bpm_160,120.0,140.0,160.0,157.89,2.1100000000000136
bpm_160,140.0,160.0,160.0,157.89,2.1100000000000136
bpm_160,160.0,180.0,160.0,157.89,2.1100000000000136
bpm_161,0.0,20.0,161.0,157.89,3.1100000000000136
bpm_161,20.0,40.0,161.0,157.89,3.1100000000000136
bpm_161,40.0,60.0,161.0,157.89,3.1100000000000136
bpm_161,60.0,80.0,161.0,157.89,3.1100000000000136
bpm_161,80.0,100.0,161.0,157.89,3.1100000000000136
bpm_161,100.0,120.0,161.0,157.89,3.1100000000000136
bpm_161,120.0,140.0,161.0,157.89,3.1100000000000136
bpm_161,140.0,160.0,161.0,157.89,3.1100000000000136
bpm_161,160.0,180.0,161.0,157.89,3.1100000000000136
bpm_162,0.0,20.0,162.0,157.89,4.110000000000014
bpm_162,20.0,40.0,162.0,157.89,4.110000000000014
bpm_162,40.0,60.0,162.0,157.89,4.110000000000014
bpm_162,60.0,80.0,162.0,157.89,4.110000000000014
bpm_162,80.0,100.0,162.0,157.89,4.110000000000014
bpm_162,100.0,120.0,162.0,157.89,4.110000000000014
bpm_162,120.0,140.0,162.0,157.89,4.110000000000014
bpm_162,140.0,160.0,162.0,157.89,4.110000000000014
bpm_162,160.0,180.0,162.0,157.89,4.110000000000014
bpm_163,0.0,20.0,163.0,157.89,5.110000000000014
bpm_163,20.0,40.0,163.0,157.89,5.110000000000014
bpm_163,40.0,60.0,163.0,157.89,5.110000000000014
bpm_163,60.0,80.0,163.0,157.89,5.110000000000014
bpm_163,80.0,100.0,163.0,157.89,5.110000000000014
bpm_163,100.0,120.0,163.0,157.89,5.110000000000014
bpm_163,120.0,140.0,163.0,157.89,5.110000000000014
bpm_163,140.0,160.0,163.0,157.89,5.110000000000014
bpm_163,160.0,180.0,163.0,157.89,5.110000000000014
bpm_164,0.0,20.0,164.0,157.89,6.110000000000014
bpm_164,20.0,40.0,164.0,157.89,6.110000000000014
bpm_164,40.0,60.0,164.0,157.89,6.110000000000014
bpm_164,60.0,80.0,164.0,157.89,6.110000000000014
bpm_164,80.0,100.0,164.0,157.89,6.110000000000014
bpm_164,100.0,120.0,164.0,157.89,6.110000000000014
bpm_164,120.0,140.0,164.0,157.89,6.110000000000014
bpm_164,140.0,160.0,164.0,157.89,6.110000000000014
bpm_164,160.0,180.0,164.0,157.89,6.110000000000014
bpm_165,0.0,20.0,165.0,166.67,1.6699999999999875
bpm_165,20.0,40.0,165.0,166.67,1.6699999999999875
bpm_165,40.0,60.0,165.0,166.67,1.6699999999999875
bpm_165,60.0,80.0,165.0,166.67,1.6699999999999875
bpm_165,80.0,100.0,165.0,166.67,1.6699999999999875
bpm_165,100.0,120.0,165.0,166.67,1.6699999999999875
bpm_165,120.0,140.0,165.0,166.67,1.6699999999999875
bpm_165,140.0,160.0,165.0,166.67,1.6699999999999875
bpm_165,160.0,180.0,165.0,166.67,1.6699999999999875
bpm_166,0.0,20.0,166.0,166.67,0.6699999999999875
bpm_166,20.0,40.0,166.0,166.67,0.6699999999999875
bpm_166,40.0,60.0,166.0,166.67,0.6699999999999875
bpm_166,60.0,80.0,166.0,166.67,0.6699999999999875
bpm_166,80.0,100.0,166.0,166.67,0.6699999999999875
bpm_166,100.0,120.0,166.0,166.67,0.6699999999999875
bpm_166,120.0,140.0,166.0,166.67,0.6699999999999875
bpm_166,140.0,160.0,166.0,166.67,0.6699999999999875
bpm_166,160.0,180.0,166.0,160.0,6.0
bpm_167,0.0,20.0,167.0,166.67,0.3300000000000125
bpm_167,20.0,40.0,167.0,166.67,0.3300000000000125
bpm_167,40.0,60.0,167.0,166.67,0.3300000000000125
bpm_167,60.0,80.0,167.0,166.67,0.3300000000000125
bpm_167,80.0,100.0,167.0,166.67,0.3300000000000125
bpm_167,100.0,120.0,167.0,166.67,0.3300000000000125
bpm_167,120.0,140.0,167.0,166.67,0.3300000000000125
bpm_167,140.0,160.0,167.0,166.67,0.3300000000000125
bpm_167,160.0,180.0,167.0,166.67,0.3300000000000125
bpm_168,0.0,20.0,168.0,166.67,1.3300000000000125
bpm_168,20.0,40.0,168.0,166.67,1.3300000000000125
bpm_168,40.0,60.0,168.0,166.67,1.3300000000000125
bpm_168,60.0,80.0,168.0,166.67,1.3300000000000125
bpm_168,80.0,100.0,168.0,166.67,1.3300000000000125
bpm_168,100.0,120.0,168.0,166.67,1.3300000000000125
bpm_168,120.0,140.0,168.0,166.67,1.3300000000000125
bpm_168,140.0,160.0,168.0,166.67,1.3300000000000125
bpm_168,160.0,180.0,168.0,166.67,1.3300000000000125
bpm_169,0.0,20.0,169.0,166.67,2.3300000000000125
bpm_169,20.0,40.0,169.0,166.67,2.3300000000000125
